"Season","Team","Conference","Offense Plays","Offense Drives","Offense Ppa","Offense TotalPPA","Offense SuccessRate","Offense Explosiveness","Offense PowerSuccess","Offense StuffRate","Offense LineYards","Offense LineYardsTotal","Offense SecondLevelYards","Offense SecondLevelYardsTotal","Offense OpenFieldYards","Offense OpenFieldYardsTotal","Offense TotalOpportunies","Offense PointsPerOpportunity","Offense FieldPosition AverageStart","Offense FieldPosition AveragePredictedPoints","Offense Havoc Total","Offense Havoc FrontSeven","Offense Havoc Db","Offense StandardDowns Rate","Offense StandardDowns Ppa","Offense StandardDowns SuccessRate","Offense StandardDowns Explosiveness","Offense PassingDowns Rate","Offense PassingDowns Ppa","Offense PassingDowns SuccessRate","Offense PassingDowns Explosiveness","Offense RushingPlays Rate","Offense RushingPlays Ppa","Offense RushingPlays TotalPPA","Offense RushingPlays SuccessRate","Offense RushingPlays Explosiveness","Offense PassingPlays Rate","Offense PassingPlays Ppa","Offense PassingPlays TotalPPA","Offense PassingPlays SuccessRate","Offense PassingPlays Explosiveness","Defense Plays","Defense Drives","Defense Ppa","Defense TotalPPA","Defense SuccessRate","Defense Explosiveness","Defense PowerSuccess","Defense StuffRate","Defense LineYards","Defense LineYardsTotal","Defense SecondLevelYards","Defense SecondLevelYardsTotal","Defense OpenFieldYards","Defense OpenFieldYardsTotal","Defense TotalOpportunies","Defense PointsPerOpportunity","Defense FieldPosition AverageStart","Defense FieldPosition AveragePredictedPoints","Defense Havoc Total","Defense Havoc FrontSeven","Defense Havoc Db","Defense StandardDowns Rate","Defense StandardDowns Ppa","Defense StandardDowns SuccessRate","Defense StandardDowns Explosiveness","Defense PassingDowns Rate","Defense PassingDowns Ppa","Defense PassingDowns TotalPPA","Defense PassingDowns SuccessRate","Defense PassingDowns Explosiveness","Defense RushingPlays Rate","Defense RushingPlays Ppa","Defense RushingPlays TotalPPA","Defense RushingPlays SuccessRate","Defense RushingPlays Explosiveness","Defense PassingPlays Rate","Defense PassingPlays Ppa","Defense PassingPlays TotalPPA","Defense PassingPlays SuccessRate","Defense PassingPlays Explosiveness"
"2009","Air Force","Mountain West","953","148","0.053395485635445154","50.88589781057924","0.4060860440713536","0.8046566465756223","0.7613636363636364","0.15354838709677418","3.092516129032258","2397","0.8541935483870968","662","0.6245161290322581","484","90","-0.15555555555555556","67.1","1.662","0.0031479538300104933","0","0.0031479538300104933","0.695697796432319","0.011784518670840592","0.4555052790346908","0.6465416199580042","0.304302203567681","0.14852676528211006","0.29310344827586204","1.3664300352641008","0.8132214060860441","0.07188330275341179","55.70955963389413","0.4064516129032258","0.7790053502727511","0.1626442812172088","0.05509218093206155","8.53928804446954","0.3225806451612903","1.5466350562910653","785","153","-0.024762016205987496","-19.438182721700183","0.38598726114649684","0.7787182250939317","0.6818181818181818","0.18329466357308585","2.7904872389791184","1203","0.851508120649652","367","0.37587006960556846","162","57","-0.24561403508771928","70.6","-1.393","0.025477707006369428","0","0.025477707006369428","0.6598726114649681","-0.08013268212872472","0.44787644787644787","0.6319566666730977","0.3401273885350318","0.08266122329954766","-2.7666548326796083","0.26591760299625467","1.2582771202155303","0.5490445859872611","-0.03077219586289026","-13.262816416905704","0.35498839907192575","0.7469407963165173","0.43439490445859874","-0.008113357280585362","-2.7666548326796083","0.40175953079178883","0.9129809623295551"
"2009","Akron","Mid-American","659","132","-0.03745790479926718","-24.68475926271707","0.3990895295902883","0.813397468756836","0.5964912280701754","0.24528301886792453","2.5971698113207546","826","1.1163522012578615","355","0.7138364779874213","227","64","-0.21875","69.3","1.513","0.019726858877086494","0","0.019726858877086494","0.6843702579666161","-0.06834389075361134","0.4656319290465632","0.6566544860529657","0.3156297420333839","0.029511228207507918","0.2548076923076923","1.4344545700363225","0.48254931714719274","-0.08670324815250363","-27.571632912496153","0.4119496855345912","0.6449373106301832","0.5053110773899848","0.02211281281981709","7.3635666689990895","0.37537537537537535","1.0568600840746438","722","134","0.06522323192404118","47.091173449157736","0.4362880886426593","0.8910777890764188","0.6666666666666666","0.21867321867321868","2.6764127764127763","1089","1.0073710073710074","410","1.2088452088452089","492","85","-0.08235294117647059","65.8","-1.728","0.018005540166204988","0","0.018005540166204988","0.703601108033241","-0.051535258497427","0.4625984251968504","0.6868089015552423","0.296398891966759","0.34238824656939554","62.04095540572757","0.37383177570093457","1.4911176461698747","0.5637119113573407","-0.028186827183049535","-11.472038663501161","0.4152334152334152","0.7048842815118321","0.4265927977839335","0.2014316733952194","62.04095540572757","0.4512987012987013","1.1873511027096473"
"2009","Alabama","SEC","929","171","0.0614274699566922","57.066119589767055","0.44241119483315394","0.8068612717855119","0.7794117647058824","0.17454545454545456","3.0321818181818183","1668","1.0927272727272728","601","0.9545454545454546","525","112","-0.125","65.3","1.8","0.005382131324004306","0","0.005382131324004306","0.6964477933261571","0.03064952515568056","0.4992272024729521","0.6919996413800834","0.30355220667384286","0.13204211636185012","0.3120567375886525","1.228455665205437","0.5920344456404736","0.026280280313116914","14.454154172214302","0.43636363636363634","0.7061536028363699","0.3745963401506997","0.1620172493902234","56.38200278779775","0.4051724137931034","1.235688252083258","839","174","-0.09484803284293347","-79.57749955522118","0.3230035756853397","0.9408148803059082","0.6744186046511628","0.23163841807909605","2.4522598870056496","868","0.7824858757062146","277","0.5","177","62","0.11290322580645161","70.9","-1.371","0.028605482717520857","0","0.028605482717520857","0.6162097735399285","-0.1720628859653075","0.37524177949709864","0.7654455236214228","0.3837902264600715","0.029127367977772687","-55.303580679730416","0.2391304347826087","1.3826545581863","0.42193087008343266","-0.0636677132473001","-22.538370489544235","0.3333333333333333","0.8113825694917047","0.564958283671037","-0.11667422084331311","-55.303580679730416","0.29957805907172996","1.133473505273426"
"2009","Appalachian State","Sun Belt","72","13","-0.0025490045707945897","-0.18352832909721045","0.4166666666666667","0.7477409988332213","0.5555555555555556","0.35714285714285715","1.8261904761904761","77","0.7857142857142857","33","0.2857142857142857","12","5","0","69.5","1.566","0.013888888888888888","0","0.013888888888888888","0.625","-0.03468486776307367","0.5333333333333333","0.5836795875767955","0.375","0.05101076741633721","0.2222222222222222","1.4039866438589244","0.5833333333333334","-0.1390679626883728","-5.840854432911657","0.42857142857142855","0.4181465914329437","0.3888888888888889","0.23011604537756797","6.443249270571902","0.39285714285714285","1.2775845227144234","61","12","-0.0948262731488585","-5.784402662080368","0.36065573770491804","0.6621129264453712","0.6666666666666666","0.30303030303030304","2.124242424242424","70","0.9090909090909091","30","1.0909090909090908","36","6","0","63.7","-1.899","0.03278688524590164","0","0.03278688524590164","0.5901639344262295","-0.10278397226560917","0.3611111111111111","0.8484617251776213","0.4098360655737705","-0.08336718642073752","-1.1785019443186262","0.36","0.39294243938767653","0.5409836065573771","-0.09501087982842991","-3.135359034338187","0.3333333333333333","0.9078304071617219","0.4262295081967213","-0.045326997858408706","-1.1785019443186262","0.34615384615384615","0.6723212873825312"
"2009","Arizona","Big 12","894","161","0.04305844481283465","38.49424966267417","0.4250559284116331","0.860751845779962","0.6507936507936508","0.21212121212121213","2.926767676767677","1159","0.9696969696969697","384","1.1363636363636365","450","92","-0.15217391304347827","69.2","1.501","0.013422818791946308","0","0.013422818791946308","0.685682326621924","-0.03396390167309511","0.4567699836867863","0.7204565380257995","0.3143176733780761","0.21108228252057465","0.35587188612099646","1.2535787074916172","0.4429530201342282","-0.016052129894352462","-6.356643438163575","0.4015151515151515","0.7721454034667473","0.5380313199105146","0.1127488275779069","54.23218606497322","0.42411642411642414","1.0475288000456284","808","159","0.006864882817764333","5.546825316753581","0.38613861386138615","0.9001642159627039","0.7209302325581395","0.19436619718309858","2.9498591549295776","1047","1.0619718309859154","377","0.7718309859154929","274","75","-0.18666666666666668","68.5","-1.532","0.01485148514851485","0","0.01485148514851485","0.6596534653465347","-0.09521123145257084","0.4333958724202627","0.6876013880037203","0.34034653465346537","0.2047069515671776","1.728174836775707","0.29454545454545455","1.506361910512398","0.43935643564356436","0.02534523931418474","8.997559956535582","0.428169014084507","0.7316963316662035","0.5371287128712872","0.003981969669990109","1.728174836775707","0.3271889400921659","1.2166888803197062"
"2009","Arizona State","Big 12","712","137","0.008011698874449148","5.704329598607793","0.38202247191011235","0.8670230132941197","0.6","0.21241830065359477","2.8294117647058825","866","0.9771241830065359","299","0.7091503267973857","217","60","0","69.5","1.464","0.016853932584269662","0","0.016853932584269662","0.651685393258427","-0.0739665549240933","0.4396551724137931","0.6677690957218727","0.34831460674157305","0.16139036727172212","0.27419354838709675","1.4647847660108608","0.4297752808988764","0.008405677495460666","2.5721373136109635","0.4215686274509804","0.6868816403661508","0.5547752808988764","0.028523905121648555","11.26694252305118","0.3341772151898734","1.1769490776274352","681","141","-0.02385373319455658","-16.244392305493033","0.35389133627019087","0.943668752010478","0.5","0.24324324324324326","2.357957957957958","785","0.7567567567567568","252","0.7477477477477478","249","64","-0.21875","68.4","-1.528","0.022026431718061675","0","0.022026431718061675","0.6490455212922174","-0.12204564832325612","0.3891402714932127","0.7272939075873143","0.3509544787077827","0.1577396830685614","29.11178113448009","0.28870292887029286","1.4830379294131468","0.4889867841409692","-0.1143382086506606","-38.07462348066998","0.3063063063063063","0.8240950290166459","0.48604992657856094","0.08795100040628426","29.11178113448009","0.3685800604229607","1.2348198871650038"
"2009","Arkansas","SEC","793","167","0.09044652543009983","71.72409466606916","0.4047919293820933","1.0017057684678845","0.6530612244897959","0.22126436781609196","2.8066091954022987","977","1.103448275862069","384","0.8362068965517241","291","95","-0.14736842105263157","68.2","1.565","0.011349306431273645","0","0.011349306431273645","0.6305170239596469","0.04031664508602705","0.468","0.8344439010069082","0.3694829760403531","0.17599239632442196","0.29692832764505117","1.45158251543189","0.43883984867591425","-0.006209543313195637","-2.1609210729920814","0.382183908045977","0.7448243534890417","0.5409836065573771","0.1912812146733216","82.05964109485497","0.40093240093240096","1.3410496396508262","890","171","0.007974331031644405","7.09715461816352","0.41685393258426967","0.883340385538913","0.6304347826086957","0.2236842105263158","2.712719298245614","1237","0.9824561403508771","448","0.7543859649122807","344","93","-0.15053763440860216","67.3","-1.616","0.014606741573033709","0","0.014606741573033709","0.6640449438202247","-0.07989689005405444","0.45516074450084604","0.6884309947611994","0.3359550561797753","0.181659587425116","43.424893045925494","0.3411371237458194","1.3973661318056285","0.5123595505617977","-0.06481682078623471","-29.55647027852303","0.40131578947368424","0.6882971692243496","0.46292134831460674","0.10540022583962498","43.424893045925494","0.4053398058252427","1.2278531732440814"
"2009","Arkansas State","Sun Belt","741","143","0.029015653997072528","21.50059961183074","0.4048582995951417","0.8819206410654303","0.7083333333333334","0.25333333333333335","2.7416","1028","1.1493333333333333","431","0.9813333333333333","368","80","-0.0875","65.9","1.709","0.016194331983805668","0","0.016194331983805668","0.6680161943319838","-0.014365319785396749","0.4686868686868687","0.7220205870622923","0.3319838056680162","0.11630663782765094","0.2764227642276423","1.4274620017820188","0.5060728744939271","-0.019251361705811338","-7.219260639679251","0.4053333333333333","0.7509204346201317","0.47368421052631576","0.10401709126786937","36.50999903502215","0.3789173789173789","1.1896723687284303","758","147","0.04423862726812733","33.53287946924051","0.39313984168865435","0.9028762937893344","0.7111111111111111","0.23622047244094488","2.6543307086614174","1011","0.89501312335958","341","0.45144356955380577","172","66","-0.21212121212121213","70.5","-1.393","0.010554089709762533","0","0.010554089709762533","0.6754617414248021","-0.01855248074862732","0.4453125","0.7862179454028382","0.3245382585751979","0.1749258114330801","59.53110881170048","0.2845528455284553","1.2828491999624938","0.5026385224274407","-0.0569937196074675","-21.714607170445117","0.38320209973753283","0.6990400546753233","0.4841688654353562","0.16221010575395226","59.53110881170048","0.3869209809264305","1.2062035897087275"
"2009","Army","American Athletic","741","144","-0.027787773689948673","-20.590740304251966","0.3616734143049933","0.811836076714182","0.7083333333333334","0.1811722912966252","2.749733570159858","1548","0.8579040852575488","483","0.8241563055062167","464","61","-0.11475409836065574","69.3","1.46","0.006747638326585695","0","0.006747638326585695","0.6612685560053981","-0.060642407648978304","0.4326530612244898","0.6947152182407293","0.33873144399460187","0.036350754755965754","0.22310756972111553","1.255222183792253","0.7597840755735492","-0.03428315177700131","-19.301414450451738","0.3481349911190053","0.7967681651610437","0.21592442645074225","-0.00015531355721887775","-0.024850169155020443","0.3375","1.1605552568978044","686","142","0.007640715251192257","5.2415306623178886","0.37026239067055394","0.996785601607369","0.6521739130434783","0.2511961722488038","2.5555023923444975","1068","0.8803827751196173","368","0.8755980861244019","366","66","-0.21212121212121213","67.3","-1.612","0.018950437317784258","0","0.018950437317784258","0.6647230320699709","-0.11913266891558567","0.41228070175438597","0.7126398337076866","0.33527696793002915","0.2589827290774998","32.363748915043125","0.28695652173913044","1.8061705162307067","0.60932944606414","-0.058595678841716646","-24.49299375583756","0.35645933014354064","0.8142335697781984","0.37900874635568516","0.12447595736555048","32.363748915043125","0.3730769230769231","1.386515107301112"
"2009","Auburn","SEC","882","170","0.0800429112805838","70.59784774947491","0.43537414965986393","0.9302143987099868","0.7272727272727273","0.18415841584158416","3.096831683168317","1564","1.2138613861386138","613","1","505","94","-0.07446808510638298","68.7","1.512","0.01020408163265306","0","0.01020408163265306","0.6882086167800453","-0.0194307847948681","0.47611202635914335","0.6990046010697063","0.31179138321995464","0.2996084877089449","0.34545454545454546","1.6335789410051558","0.572562358276644","0.07249728441042624","36.61112862726525","0.4772277227722772","0.7927034354387957","0.41043083900226757","0.11086432997717069","40.13288745173579","0.35359116022099446","1.3461481991672757","920","176","-0.004261697222667853","-3.9207614448544246","0.4032608695652174","0.8837097776375673","0.7","0.19909502262443438","2.831447963800905","1252","0.9705882352941176","429","0.7104072398190046","314","88","-0.07954545454545454","67.5","-1.605","0.01847826086956522","0","0.01847826086956522","0.6532608695652173","-0.06672027520173855","0.454242928452579","0.7013147254282093","0.3467391304347826","0.11341104686956252","23.652053493380816","0.3072100313479624","1.391810280220779","0.48043478260869565","-0.04724051094750963","-20.880305838799256","0.39592760180995473","0.7342462972770155","0.5021739130434782","0.051194920981343754","23.652053493380816","0.3917748917748918","1.1291306130748708"
